"Filename","Vocality","Emotion","Intensity","Statement","Repetition","Speaker","Sex","F0semitoneFrom27.5Hz_sma3nz_amean","F0semitoneFrom27.5Hz_sma3nz_stddevNorm","F0semitoneFrom27.5Hz_sma3nz_percentile20.0","F0semitoneFrom27.5Hz_sma3nz_percentile50.0","F0semitoneFrom27.5Hz_sma3nz_percentile80.0","F0semitoneFrom27.5Hz_sma3nz_pctlrange0.2","F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope","F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope","loudness_sma3_amean","loudness_sma3_stddevNorm","loudness_sma3_percentile20.0","loudness_sma3_percentile50.0","loudness_sma3_percentile80.0","loudness_sma3_pctlrange0.2","loudness_sma3_meanRisingSlope","loudness_sma3_stddevRisingSlope","loudness_sma3_meanFallingSlope","loudness_sma3_stddevFallingSlope","spectralFlux_sma3_amean","spectralFlux_sma3_stddevNorm","mfcc1_sma3_amean","mfcc1_sma3_stddevNorm","mfcc2_sma3_amean","mfcc2_sma3_stddevNorm","mfcc3_sma3_amean","mfcc3_sma3_stddevNorm","mfcc4_sma3_amean","mfcc4_sma3_stddevNorm","jitterLocal_sma3nz_amean","jitterLocal_sma3nz_stddevNorm","shimmerLocaldB_sma3nz_amean","shimmerLocaldB_sma3nz_stddevNorm","HNRdBACF_sma3nz_amean","HNRdBACF_sma3nz_stddevNorm","logRelF0.H1.H2_sma3nz_amean","logRelF0.H1.H2_sma3nz_stddevNorm","logRelF0.H1.A3_sma3nz_amean","logRelF0.H1.A3_sma3nz_stddevNorm","F1frequency_sma3nz_amean","F1frequency_sma3nz_stddevNorm","F1bandwidth_sma3nz_amean","F1bandwidth_sma3nz_stddevNorm","F1amplitudeLogRelF0_sma3nz_amean","F1amplitudeLogRelF0_sma3nz_stddevNorm","F2frequency_sma3nz_amean","F2frequency_sma3nz_stddevNorm","F2bandwidth_sma3nz_amean","F2bandwidth_sma3nz_stddevNorm","F2amplitudeLogRelF0_sma3nz_amean","F2amplitudeLogRelF0_sma3nz_stddevNorm","F3frequency_sma3nz_amean","F3frequency_sma3nz_stddevNorm","F3bandwidth_sma3nz_amean","F3bandwidth_sma3nz_stddevNorm","F3amplitudeLogRelF0_sma3nz_amean","F3amplitudeLogRelF0_sma3nz_stddevNorm","alphaRatioV_sma3nz_amean","alphaRatioV_sma3nz_stddevNorm","hammarbergIndexV_sma3nz_amean","hammarbergIndexV_sma3nz_stddevNorm","slopeV0.500_sma3nz_amean","slopeV0.500_sma3nz_stddevNorm","slopeV500.1500_sma3nz_amean","slopeV500.1500_sma3nz_stddevNorm","spectralFluxV_sma3nz_amean","spectralFluxV_sma3nz_stddevNorm","mfcc1V_sma3nz_amean","mfcc1V_sma3nz_stddevNorm","mfcc2V_sma3nz_amean","mfcc2V_sma3nz_stddevNorm","mfcc3V_sma3nz_amean","mfcc3V_sma3nz_stddevNorm","mfcc4V_sma3nz_amean","mfcc4V_sma3nz_stddevNorm","alphaRatioUV_sma3nz_amean","hammarbergIndexUV_sma3nz_amean","slopeUV0.500_sma3nz_amean","slopeUV500.1500_sma3nz_amean","spectralFluxUV_sma3nz_amean","loudnessPeaksPerSec","VoicedSegmentsPerSec","MeanVoicedSegmentLengthSec","StddevVoicedSegmentLengthSec","MeanUnvoicedSegmentLength","StddevUnvoicedSegmentLength","equivalentSoundLevel_dBp"
"03-02-06-01-01-02-08",2,6,1,1,2,8,"f",45.265434,0.04844185,43.808804,44.375404,46.828205,3.0194016,16.861689,12.522931,17.609577,19.476124,0.3209528,1.2276467,0.01316429,0.15074387,0.6427378,0.6295735,5.284677,2.9283679,7.005747,3.509898,0.14083554,1.5267006,12.68823,0.97651565,-6.0764933,-3.101837,9.052868,1.3384231,-10.090952,-2.6121898,0.01526881,1.1695698,0.8437854,0.86062163,11.269712,0.4705848,3.5010486,2.2353785,11.73714,0.8190102,795.4436,0.3819944,1097.7341,0.2640939,-136.74968,-0.6400044,1828.7292,0.1670254,845.56036,0.63724846,-118.925,-0.74419135,2943.6042,0.09859051,750.63745,0.6587963,-121.20463,-0.7083137,-8.851839,-1.0368696,19.578472,0.4499013,0.08754805,0.64411724,-0.00101395,-13.594508,0.29794592,0.81219345,19.345463,0.62189907,-18.653616,-0.9875637,5.717628,2.7199788,-32.778996,-0.6191577,-15.337037,27.058952,-0.00975586,0.00830534,0.01470453,1.7316017,1.094092,0.39599997,0.11842297,0.35,0.48104054,-36.49671
"03-02-06-01-02-01-08",2,6,1,2,1,8,"f",45.00381,0.03038005,43.89395,44.442245,46.86276,2.9688072,16.882942,8.342199,14.532834,7.484516,0.32543096,1.1086507,0.01334673,0.09999244,0.7500272,0.73668045,3.9356892,2.4067767,5.387996,3.245557,0.11717569,1.3923813,11.336442,1.1411504,-2.266552,-7.683631,7.624554,1.7556112,-5.3975153,-4.9738326,0.01220999,1.4729741,0.7214705,0.86469036,13.085913,0.3755661,8.071864,1.1476097,10.669331,0.79099244,776.45734,0.40832654,1185.2661,0.34303492,-147.92096,-0.55534136,1817.3921,0.20106693,800.7953,0.49685636,-125.70335,-0.6951804,2901.5708,0.10738458,754.4275,0.54145145,-126.87143,-0.67707366,-9.988695,-0.83112067,19.370243,0.424805,0.10431267,0.57238704,-0.00126234,-9.618815,0.254266,0.6879087,17.80531,0.66490364,-15.2228155,-1.0605896,4.5272846,3.566676,-32.596535,-0.58119076,-17.317905,29.691517,-0.01675988,0.00871139,0.02148093,1.7937219,1.1337869,0.35799998,0.15651198,0.41833332,0.50840986,-35.973442
"03-02-06-01-02-02-08",2,6,1,2,2,8,"f",44.91135,0.02949754,43.722794,44.503872,46.35208,2.6292877,42.09381,75.82297,18.915956,12.6323,0.3262157,1.0894449,0.01077275,0.15797204,0.72288936,0.7121166,3.7992575,2.7723882,4.269546,1.4747885,0.12069748,1.387858,9.722351,1.330667,-5.677273,-3.0245004,7.377464,1.7663103,-11.969543,-2.1932724,0.01091942,1.5004088,0.7665385,0.89740646,12.530754,0.44406915,5.6224093,1.7102735,9.59921,0.85766244,865.12115,0.34362063,1113.7609,0.37229612,-135.23305,-0.6385379,1874.5853,0.18362497,879.5702,0.5227309,-120.19775,-0.7352854,2987.4568,0.10183904,731.3474,0.54624593,-122.08451,-0.70635957,-9.032594,-0.75287473,18.231989,0.40259212,0.13357274,0.3452298,-0.00105202,-13.459535,0.25746158,0.6620742,18.595898,0.63542897,-18.27102,-0.7606155,5.4945683,2.7588232,-35.877438,-0.565981,-11.395941,21.789782,0.00743095,0.01170519,0.01240766,1.8348624,0.92807424,0.4725,0.3254516,0.46599996,0.4697914,-36.828785
"03-02-06-02-01-01-08",2,6,2,1,1,8,"f",45.171955,0.04287777,43.72997,44.60888,47.288593,3.5586243,27.486746,22.622192,17.988699,10.3107605,0.58655214,1.1693577,0.01528829,0.24580793,1.254751,1.2394627,9.959579,6.8649282,10.736962,4.5740933,0.27141854,1.3154905,8.415808,1.3444309,-12.543418,-1.4388161,6.019355,2.4715898,-16.80376,-1.4841228,0.01689964,1.573326,0.911191,0.8133353,10.35547,0.46744663,7.064113,1.1898265,7.3841143,1.2747314,742.5762,0.4284435,1050.4127,0.27806294,-141.99829,-0.6154827,1760.9486,0.19382454,809.4703,0.5769789,-111.719124,-0.8291561,2849.2527,0.1021781,736.59564,0.8114469,-112.70411,-0.81188583,-5.0742784,-1.3930299,12.847798,0.5912533,0.08937585,0.7088898,-0.0004784,-26.443094,0.55262893,0.6266824,14.69962,0.59916353,-22.822895,-0.82414794,7.7860518,2.3889995,-35.63992,-0.6467607,-5.3883953,15.649973,0.05185752,0.00875305,0.02168828,1.7429196,0.88105726,0.53,0.39968738,0.58,0.5304715,-31.161633
"03-02-06-02-01-02-08",2,6,2,1,2,8,"f",45.09752,0.04092897,43.763668,44.50594,47.150654,3.3869858,71.28012,41.32672,83.88748,127.97382,0.5876068,1.255796,0.01420445,0.27460754,1.2807255,1.266521,11.230363,10.674781,10.960161,5.3633404,0.297556,1.5921369,6.73391,1.6060308,-8.758376,-2.46867,8.954868,1.598019,-16.529934,-1.7433766,0.02000316,1.913636,0.9682403,0.66598207,9.586695,0.58681506,7.9204345,0.88637215,8.175026,1.2844541,780.2742,0.42550537,983.7316,0.35690954,-140.56786,-0.6286467,1845.6519,0.20082594,709.1765,0.5719765,-113.64521,-0.81654435,2929.2158,0.09480673,753.64185,0.6074869,-113.86043,-0.8115756,-3.9265664,-1.7325801,11.85748,0.6381071,0.12638023,0.35530028,-0.00040509,-33.729145,0.62523633,0.85703254,12.105863,0.7052768,-25.00445,-0.7315225,4.616505,3.8729992,-41.685226,-0.5145364,-13.481676,23.634943,-0.01201541,0.00791222,0.01757185,1.948052,0.65645516,0.7,0.25703436,0.59999996,0.5200481,-30.081982
"03-02-06-02-02-01-08",2,6,2,2,1,8,"f",45.291443,0.03550037,43.787834,44.80927,46.8264,3.0385666,26.944948,19.05182,16.935564,10.124681,0.55085665,1.1797155,0.01516376,0.18633917,1.2677385,1.2525747,9.850788,7.2123146,7.6024494,4.4478936,0.25408277,1.4170306,8.184408,1.2911725,-9.9382715,-2.1694345,6.0821033,2.2005725,-14.797312,-1.9374204,0.01375431,2.2079742,0.77820563,0.7905324,11.06438,0.41701108,7.0863967,0.7512054,8.517726,0.92593306,828.8449,0.43734586,1016.84094,0.28637737,-137.62943,-0.63252044,1855.4828,0.1980774,835.18884,0.6014749,-115.29003,-0.795451,2895.8188,0.09763163,754.2215,0.6233936,-116.31523,-0.7784208,-4.74042,-1.3783565,12.621128,0.5760379,0.14141452,0.24760492,0.00018313,62.67437,0.54281384,0.6665836,13.486663,0.6923103,-26.869135,-0.6526534,2.3385324,6.349991,-40.57459,-0.505313,-13.335913,23.894106,0.00868949,0.01072179,0.01290742,1.7937219,0.9070295,0.4975,0.31195953,0.46599996,0.4898408,-31.83156
"03-02-06-02-02-02-08",2,6,2,2,2,8,"f",45.49111,0.05324927,43.77871,44.757187,47.22908,3.4503708,32.156033,18.67846,15.754275,11.275785,0.6205594,1.1775789,0.01041137,0.19312346,1.451171,1.4407597,12.407095,9.461812,8.843294,4.327105,0.2888421,1.4330475,8.254544,1.1953633,-8.097083,-2.6321197,8.549659,1.5283699,-12.860859,-2.3729997,0.014044,1.6654143,0.749105,0.7817841,10.622628,0.52832,9.890804,0.78250533,8.087733,0.9783818,696.34375,0.531862,981.5058,0.33066565,-152.15762,-0.5269567,1762.532,0.2275904,664.9709,0.5148199,-116.10291,-0.7917152,2844.4575,0.12301048,637.3935,0.68076736,-116.472824,-0.7853257,-3.5797272,-1.6557285,10.661989,0.6175913,0.13370974,0.3206238,-0.00444249,-2.6346016,0.6209513,0.6817272,10.329437,0.9328652,-25.967741,-0.64191455,4.043923,4.1001782,-42.213802,-0.45735228,-17.90148,28.959558,-0.02077108,0.01032713,0.01727841,2.1645021,0.65645516,0.6866666,0.25104228,0.61,0.5483156,-30.926275
"03-02-01-01-01-01-09",2,1,1,1,1,9,"m",32.277523,0.0306539,31.494488,32.079853,33.17294,1.6784515,14.57409,8.927459,11.817651,8.72589,0.1807807,1.0339949,0.00709364,0.12296227,0.37980592,0.37271228,2.217476,1.3557514,2.8407202,1.5136744,0.04268407,1.1356454,20.179548,0.9140756,4.6803803,2.1364498,4.572405,2.2417824,0.15731658,85.84208,0.00907907,1.0631684,0.7794272,0.84352607,9.175355,0.30570376,3.0376074,3.1137824,25.042475,0.3342134,699.9673,0.39456037,1179.1715,0.1949824,-108.07261,-0.8994255,1697.8237,0.18176872,908.72437,0.27574492,-109.75344,-0.8289437,2745.1562,0.15209056,634.5001,0.49014807,-113.06909,-0.775092,-14.0110855,-0.44370922,23.77111,0.3211652,0.12266625,0.2280218,-0.02152778,-0.65574783,0.08366785,0.47068667,35.436134,0.35532588,1.0597742,11.24732,4.4054265,3.0667126,-2.806964,-6.249359,-4.8988805,12.6992855,0.06511662,0.00591914,0.0041622,2.2004893,0.74441695,0.64666665,0.4984197,0.65666664,0.43926707,-44.12249
"03-02-01-01-01-02-09",2,1,1,1,2,9,"m",32.243973,0.03277066,31.407318,32.027096,33.71612,2.3088036,12.205558,6.1395273,5.243135,5.79767,0.18351081,1.0124992,0.00630522,0.13019079,0.37238264,0.36607742,2.1129332,0.8924027,2.9461644,1.4426515,0.03550668,1.1261548,20.88222,0.9592567,1.8963981,5.004865,5.0240893,2.256877,-0.75510323,-17.33377,0.00784783,1.2395158,0.75301695,1.0783695,9.672239,0.31981942,1.905689,5.1415315,22.033852,0.37996322,695.9133,0.4174235,1242.6628,0.21572201,-108.93209,-0.88812023,1650.7952,0.17808676,974.5147,0.31431332,-106.96485,-0.85366464,2719.8882,0.16099505,608.34875,0.47298753,-109.382774,-0.8135502,-14.251933,-0.39854676,22.89824,0.34934136,0.12542145,0.21665876,-0.02157632,-0.62513316,0.06540811,0.5088839,37.274384,0.3110449,-0.5879813,-19.72139,5.5213323,2.7016752,-4.9425554,-3.2536166,-4.0256395,12.706067,0.07879376,0.01163216,0.00645411,1.8348624,0.6960557,0.72333336,0.5230891,0.5175,0.47415054,-44.12759
"03-02-01-01-02-01-09",2,1,1,2,1,9,"m",32.415787,0.10677191,31.138557,31.986115,32.697395,1.5588379,89.72196,85.224495,191.6424,185.69324,0.20606819,0.944763,0.00835745,0.17020127,0.41870633,0.41034886,2.1840181,1.2789057,2.7298436,1.4481475,0.04630306,1.0727019,21.503334,0.9951596,4.1244206,2.6879427,6.2398543,1.7621456,-0.22576877,-53.742847,0.01251438,1.5881156,0.87567,1.0034508,9.272161,0.3451567,2.785735,4.1669173,21.604546,0.5239573,810.5559,0.29957217,1208.4785,0.19614957,-100.27286,-0.95065176,1754.406,0.13133192,914.82916,0.24361531,-99.70246,-0.90108067,2936.0781,0.12683558,581.2897,0.46374443,-101.714195,-0.8647383,-13.89617,-0.52395236,23.688267,0.3677853,0.12182071,0.27375895,-0.01917307,-0.8447428,0.07743972,0.5614323,36.746372,0.40742463,0.41137183,29.327885,6.4257646,2.0526674,-3.871908,-3.6915786,-4.774336,13.150711,0.08042026,0.01248506,0.01179357,2.1327016,1.1990408,0.45,0.5029115,0.35999998,0.39390352,-43.120888
"03-02-01-01-02-02-09",2,1,1,2,2,9,"m",32.211994,0.03640869,31.172794,32.0898,33.567974,2.3951797,27.001804,33.121872,8.247463,7.944724,0.19709745,1.008898,0.00679569,0.1377404,0.4156569,0.4088612,1.9522192,1.0502899,2.9681723,1.6297415,0.04397164,1.1208587,17.426924,1.1851367,3.062287,3.1697333,7.901876,1.195894,0.04788514,297.04477,0.0092527,1.150147,0.7781783,1.0072386,9.424082,0.2956204,3.3974142,3.63233,21.095432,0.3403173,699.3718,0.44873118,1231.2186,0.2213968,-113.55006,-0.8396727,1669.1393,0.19520539,939.13635,0.26601672,-109.723,-0.833017,2740.3662,0.16298437,695.1607,0.4714438,-111.53645,-0.8029101,-13.481423,-0.40605512,21.046211,0.30666602,0.1222283,0.22157305,-0.01830406,-0.8636527,0.0798609,0.49019372,34.68519,0.37769377,-1.0071092,-10.42518,9.014545,1.2746261,-5.933389,-2.858769,-1.8308811,9.735524,0.06453248,0.01142035,0.01051423,1.923077,0.729927,0.6666666,0.4880118,0.51,0.43606192,-43.52566
"03-02-02-01-01-01-09",2,2,1,1,1,9,"m",32.734894,0.04783312,31.594257,32.19557,33.3474,1.7531433,18.544176,9.309476,7.6042786,10.642087,0.17776564,0.84534544,0.0088989,0.20237388,0.32325044,0.31435153,1.4284558,1.2225975,2.497027,1.2968554,0.03038914,0.98831177,25.511086,0.7144001,7.983512,1.3085293,3.2299218,4.1562643,1.5435311,10.413262,0.00801742,1.3139802,0.67447186,1.3412253,10.325387,0.29887736,1.42052,6.839932,24.684235,0.37692553,578.12854,0.42550316,1332.1439,0.17364904,-88.38496,-1.0725658,1530.732,0.20889595,993.8366,0.34337002,-87.44298,-0.9972333,2571.3284,0.16609786,725.82153,0.43857938,-92.11757,-0.9079283,-17.509653,-0.39172894,24.402906,0.2928566,0.12022511,0.21005398,-0.0263032,-0.5929506,0.04516645,0.613512,37.282154,0.27406088,6.8327384,1.5729524,0.47963694,31.227722,-2.7840548,-6.5640793,-7.137833,15.732957,0.06198741,0.00912199,0.00716771,1.6917294,1.1385199,0.5366667,0.71455497,0.31833333,0.38189948,-45.3036
"03-02-02-01-01-02-09",2,2,1,1,2,9,"m",32.806953,0.04741934,31.567883,32.322094,34.015205,2.4473228,20.488504,9.193129,9.525776,4.9967656,0.19884734,0.8894179,0.00254372,0.19971272,0.37245587,0.36991215,1.5938718,1.20404,3.2374585,1.7461601,0.03849861,1.230101,23.889784,0.8175721,6.076674,1.7275562,2.0966773,5.6921625,-1.8797526,-8.393185,0.00847146,1.479422,0.56146795,1.1309686,10.33547,0.29943478,2.9570143,3.4467335,24.75622,0.50586903,609.99506,0.47054216,1309.9086,0.22704834,-88.15178,-1.0726213,1561.4933,0.22504535,1006.1219,0.2844121,-86.32828,-1.0098784,2613.338,0.18027543,662.7747,0.43253627,-89.94493,-0.9394256,-17.781778,-0.45436975,24.005365,0.35696542,0.12289392,0.2207419,-0.02914515,-0.5916156,0.05864672,0.83072996,36.7503,0.2788352,7.7913756,1.5305111,1.1314468,12.607077,-4.9220715,-3.8213894,-3.5250673,12.150195,0.10459172,0.0163303,0.00853779,1.4950166,0.67001677,0.91499996,0.43436736,0.35833332,0.4746022,-43.619694
"03-02-02-01-02-01-09",2,2,1,2,1,9,"m",32.643555,0.05578293,31.261974,32.12423,33.71428,2.4523048,67.07083,94.97735,17.419563,13.433689,0.23487648,0.88517106,0.01332427,0.24862896,0.44343376,0.4301095,1.7924728,1.0251628,3.031293,1.2131662,0.05679578,0.9922465,19.028238,1.0327675,4.040605,2.9478338,8.585698,1.1635433,0.9782248,14.247447,0.01100592,1.2438136,0.7954956,1.0983478,9.325768,0.29310203,3.2263622,2.9012747,22.311937,0.32462168,735.2394,0.34962723,1262.0742,0.21479094,-98.069824,-0.9672114,1743.1229,0.16062519,907.10187,0.35118708,-97.045166,-0.91819113,2784.992,0.14197446,699.7584,0.43603918,-99.42408,-0.8757331,-14.820546,-0.45424935,20.88684,0.3409085,0.11574477,0.26961228,-0.02271394,-0.6792065,0.09124687,0.520446,32.860085,0.36866575,2.3785586,4.5155764,7.6179433,1.4930724,-2.523166,-6.5310993,-2.010127,9.927321,0.05538467,0.00924132,0.01294665,1.7316017,1.094092,0.51,0.61250305,0.31833333,0.373694,-42.492714
"03-02-02-01-02-02-09",2,2,1,2,2,9,"m",32.914772,0.11713408,30.991648,32.07738,34.51001,3.518362,22.458574,12.891846,18.66319,10.381705,0.27890462,0.8550026,0.02137801,0.28978944,0.499251,0.477873,2.384343,1.8244606,4.209145,2.5515904,0.06669063,0.9666673,16.581831,1.3686564,1.6904376,7.58571,9.376209,1.0563815,-2.4939492,-6.5647116,0.01443729,1.4093959,0.8282887,0.9562077,8.781485,0.43469822,0.4435962,23.03735,17.467869,0.58616984,737.0613,0.37674963,1236.6821,0.19865683,-97.672264,-0.9827855,1775.9791,0.17638454,834.1674,0.27288425,-91.44882,-0.97934574,2830.7793,0.13921358,617.1336,0.35753983,-92.514046,-0.9581802,-13.521466,-0.5666347,19.327684,0.44908497,0.11302999,0.28295255,-0.0240622,-0.7009906,0.10548668,0.50244135,31.362602,0.4715768,1.0386959,12.25748,9.413208,1.2574389,-5.5379047,-3.4422162,2.925848,5.8936176,0.06020663,0.00886165,0.01209554,1.6359918,0.6198348,0.9466666,0.67400956,0.4825,0.39776722,-40.56489
"03-02-02-02-01-01-09",2,2,2,1,1,9,"m",32.777096,0.05045254,31.412905,32.31423,33.404285,1.9913807,18.229155,6.053294,17.806679,7.851203,0.1509405,0.80727565,0.00918089,0.16675304,0.25494435,0.24576347,1.1586937,0.72824883,2.3066678,1.3413256,0.0317791,0.96194476,24.290243,0.83584523,9.243481,1.0665438,4.1593566,2.8118904,1.1005021,15.477049,0.00831096,1.162578,0.5865752,1.1048281,10.501372,0.2040447,5.189469,1.4164104,29.308405,0.36717135,597.4903,0.43554622,1280.9672,0.20639056,-95.811676,-0.9944575,1596.4858,0.20638485,977.2792,0.21738674,-96.676445,-0.8942299,2633.4795,0.17082952,658.03235,0.42278054,-100.3361,-0.8307718,-20.744427,-0.37503228,27.720339,0.29790592,0.11763869,0.22326057,-0.02752326,-0.6097437,0.04945325,0.5362677,38.871433,0.25680208,12.057493,0.7131708,3.2325325,4.356414,-2.6618874,-7.665649,-4.172184,13.082544,0.05453394,0.00981102,0.00742762,1.6605166,0.9310987,0.62,0.46591845,0.35999998,0.43305117,-46.362328
"03-02-02-02-01-02-09",2,2,2,1,2,9,"m",32.616947,0.05142325,31.419544,32.13416,33.210022,1.7904778,27.887512,16.426704,13.310933,4.3112717,0.13208926,0.9379817,0.00789386,0.12203912,0.24823561,0.24034175,1.0450327,0.62722677,2.525419,1.495591,0.02571036,1.1294378,23.471966,0.86119044,10.621871,1.0273855,6.589097,1.6507471,2.3842852,7.425374,0.01052924,1.543738,0.6269155,1.1461154,10.427697,0.29392114,4.289417,1.9272181,28.182594,0.34185854,612.6652,0.3907429,1258.4845,0.22364545,-94.4374,-0.9966272,1626.4165,0.18821825,998.8346,0.27925232,-99.892136,-0.8537377,2664.214,0.16257115,724.5021,0.57353485,-102.19844,-0.81520814,-21.248632,-0.37233815,28.306746,0.27680334,0.1136786,0.26530394,-0.02398985,-0.63566124,0.04144746,0.6560873,38.204124,0.27172735,14.704956,0.7262653,6.066628,2.020548,-1.2353784,-17.723133,-3.3278458,11.634945,0.06343777,0.01074794,0.00475242,1.48423,0.750469,0.755,0.37486663,0.436,0.48791805,-46.77035
"03-02-02-02-02-01-09",2,2,2,2,1,9,"m",33.007523,0.08786865,31.389013,32.394936,33.924755,2.5357418,0.29508075,0,-1.1662987,0,0.13511597,0.80625015,0.00745552,0.16184984,0.22517328,0.21771777,1.0833788,0.5552696,1.504087,0.7605807,0.03000054,0.9539127,23.108133,0.92467517,10.801454,0.90060014,7.039406,1.1089118,0.12698174,118.70999,0.01177833,1.5138276,0.67102855,0.96006745,10.249245,0.26815775,4.3105803,1.9047841,27.02543,0.38046297,618.7628,0.40975314,1200.5319,0.20435792,-94.584335,-0.9980397,1630.0398,0.2071458,882.20557,0.2468836,-96.067696,-0.8876942,2678.3872,0.16272072,640.5044,0.5517324,-98.868484,-0.83792174,-20.751425,-0.41595048,27.025986,0.30806658,0.11708563,0.22736014,-0.02779678,-0.69225293,0.04604173,0.50616664,37.448147,0.34914133,13.9646015,0.59298813,8.345548,0.9450711,-3.0920136,-5.7336245,-2.247604,9.843896,0.09430807,0.01250657,0.00884336,1.8656718,0.75329566,0.775,0.4114912,0.3483333,0.42219332,-47.27576
"03-02-02-02-02-02-09",2,2,2,2,2,9,"m",32.74797,0.05214704,31.476183,32.252804,33.321846,1.8456631,26.319984,22.808002,14.098598,7.649997,0.15148312,0.77838457,0.0275998,0.1495117,0.24472983,0.21713004,1.1634367,1.0509672,1.9340147,1.0087045,0.03513374,0.9648655,28.436638,0.66209996,12.445088,0.90178746,10.446223,0.7428047,-1.8961792,-8.052216,0.00941705,1.0525099,0.6416827,1.0587362,10.252376,0.23312184,3.806078,2.1050367,28.902365,0.3171559,628.9168,0.39170074,1256.8938,0.19063517,-82.34025,-1.0914339,1658.6237,0.21088257,932.98114,0.33674476,-84.89496,-0.9585327,2689.7249,0.16221084,690.7606,0.48947302,-88.94289,-0.8833799,-22.392897,-0.3282877,27.121416,0.26286688,0.09944141,0.4239193,-0.02999668,-0.5759571,0.04527453,0.6453524,38.726345,0.28561488,14.134162,0.68479747,11.19454,0.67903584,-5.4576325,-2.9643679,-8.858515,17.414997,0.06224184,0.0088079,0.02013195,1.5100671,1.0152285,0.635,0.5119163,0.315,0.3561718,-46.422306
"03-02-03-01-01-01-09",2,3,1,1,1,9,"m",32.568535,0.08007452,30.97081,32.210148,34.981567,4.0107574,45.337006,47.17607,65.82537,48.364594,0.42776498,0.9387301,0.022239,0.32374895,0.77612174,0.75388277,3.909846,2.700543,4.6958756,2.3882453,0.16721475,1.0147895,20.102047,0.75881,-5.680437,-2.6913595,14.084329,0.7634663,-3.1666296,-6.317539,0.01887434,1.2106247,0.8837896,0.78385574,6.3017993,0.4829951,0.82316476,13.561256,13.48242,0.6583649,855.9758,0.3032268,1103.741,0.21531482,-91.131454,-1.0641433,1895.0028,0.11118022,836.4599,0.23330255,-92.83709,-0.9929344,2824.565,0.10081834,762.7234,0.34799305,-92.12968,-1.0070363,-9.927064,-0.5378618,15.216625,0.43179274,0.10057918,0.36677358,-0.02356491,-0.6886435,0.28003466,0.49144632,30.77004,0.29340488,-13.809708,-1.017867,16.393322,0.77497643,-10.731755,-2.136653,-5.030656,12.941126,0.0294984,0.00458714,0.02203773,1.7429196,1.3215859,0.42166668,0.40584958,0.31166667,0.37830397,-36.249924
"03-02-03-01-01-02-09",2,3,1,1,2,9,"m",32.35797,0.07387781,31.168644,32.349987,33.732014,2.5633698,28.552881,10.518887,39.19883,20.871006,0.42011935,0.932089,0.0122661,0.32728952,0.75213885,0.73987275,5.014681,3.7000372,6.596222,4.266989,0.14869702,1.0191638,21.369368,0.74393314,-4.755592,-3.4662254,11.498747,0.99263775,-2.850197,-6.8481874,0.02290722,1.6449863,0.9309694,0.96483517,6.8027887,0.5393614,-0.97295564,-10.89812,13.508404,0.5615263,843.777,0.27086887,1108.3224,0.21252735,-89.32344,-1.0748401,1882.0535,0.10726358,853.0534,0.21509661,-91.240295,-0.99936336,2820.742,0.08496249,857.57086,0.33295885,-90.71513,-1.0107642,-10.695376,-0.5595028,16.268562,0.4570306,0.09812383,0.38077047,-0.02352848,-0.6386602,0.2401953,0.5194544,31.621416,0.3197494,-13.084161,-1.0815647,13.720529,0.97681236,-9.583104,-2.2721689,-5.289078,13.885684,0.05760546,0.00651707,0.02172562,1.8907564,1.0615711,0.54599994,0.63898665,0.315,0.37933055,-36.519333
"03-02-03-01-02-01-09",2,3,1,2,1,9,"m",32.67276,0.05497259,31.401432,32.40085,33.733932,2.3325005,41.41337,41.296318,44.172737,22.079134,0.43787724,0.9588287,0.01295025,0.36124948,0.8124875,0.79953724,4.390771,2.9329445,5.3642645,2.616976,0.16673261,1.0612658,20.426138,0.78950477,-4.902991,-3.4122202,14.058135,0.6931482,-4.1451683,-4.439593,0.02123659,1.1809032,0.89293027,0.83540034,6.440132,0.48240072,1.1653723,9.013823,13.488269,0.6212255,888.77747,0.24798709,1123.4945,0.19423789,-91.73936,-1.0497339,1914.112,0.1045633,890.14545,0.39393166,-91.55964,-1.0130138,2847.093,0.08263259,831.32275,0.32908013,-91.59154,-1.0129664,-9.203001,-0.61410034,13.920258,0.45291764,0.10872109,0.3579099,-0.02415468,-0.6504228,0.27731118,0.56375146,30.987654,0.36834994,-14.15552,-1.079196,18.315891,0.50463384,-11.551674,-1.7581695,-4.789623,12.736673,0.04388405,0.00686518,0.02111162,1.4925373,1.0775863,0.524,0.47495684,0.31833333,0.37777486,-36.077522
